Step,AgentID,Wealth,Position,Vision,N_Agents,Size,inheritance taxbrackets,inheritance tax percentages,Starting Wealth
0,0,5.0,"(46, 33)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
0,1,5.0,"(17, 29)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
0,2,5.0,"(29, 37)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
0,3,5.0,"(44, 11)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
0,4,5.0,"(43, 35)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
0,5,5.0,"(31, 10)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
0,6,5.0,"(47, 6)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
0,7,5.0,"(42, 41)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
0,8,5.0,"(48, 5)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
0,9,5.0,"(36, 5)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
1,0,41092.00000000001,"(41, 29)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
1,1,82180.00000000001,"(14, 34)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
1,2,41092.00000000001,"(28, 36)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
1,3,82180.00000000001,"(40, 13)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
1,4,41092.00000000001,"(38, 30)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
1,5,82180.00000000001,"(31, 11)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
1,6,61636.0,"(43, 8)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
1,7,20548.000000000004,"(42, 36)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
1,8,61636.0,"(44, 10)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
1,9,82180.00000000001,"(36, 9)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
2,0,102723.0,"(39, 24)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
2,1,164355.00000000003,"(13, 34)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
2,2,82179.00000000001,"(28, 35)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
2,3,164355.00000000003,"(40, 14)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
2,4,102723.0,"(37, 25)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
2,5,164355.00000000003,"(30, 11)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
2,6,143811.0,"(39, 11)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
2,7,41091.00000000001,"(42, 35)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
2,8,143811.0,"(39, 12)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
2,9,164355.00000000003,"(35, 9)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
3,0,184898.0,"(38, 19)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
3,1,246530.00000000006,"(12, 34)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
3,2,123266.00000000003,"(28, 36)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
3,3,246530.00000000006,"(40, 13)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
3,4,184898.0,"(36, 20)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
3,5,246530.00000000006,"(31, 11)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
3,6,225986.0,"(38, 11)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
3,7,82178.00000000001,"(38, 30)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
3,8,225986.0,"(38, 12)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
3,9,246530.00000000006,"(35, 10)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
4,0,267073.0,"(38, 18)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
4,1,328705.00000000006,"(13, 34)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
4,2,164353.00000000003,"(28, 35)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
4,3,328705.00000000006,"(40, 14)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
4,4,267073.0,"(35, 20)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
4,5,328705.00000000006,"(32, 11)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
4,6,308161.0,"(38, 10)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
4,7,143809.0,"(37, 25)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
4,8,308161.0,"(38, 13)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
4,9,328705.00000000006,"(34, 10)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
5,0,349248.0,"(39, 18)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
5,1,410880.00000000006,"(14, 34)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
5,2,205440.00000000003,"(28, 36)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
5,3,410880.00000000006,"(40, 15)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
5,4,349248.0,"(35, 19)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
5,5,410880.00000000006,"(32, 12)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
5,6,390336.0,"(37, 10)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
5,7,225984.0,"(36, 20)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
5,8,390336.0,"(38, 12)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
5,9,410880.00000000006,"(34, 9)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
6,0,431423.0,"(38, 18)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
6,1,493055.00000000006,"(13, 34)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
6,2,246527.00000000003,"(27, 36)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
6,3,493055.00000000006,"(39, 15)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
6,4,431423.0,"(34, 19)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
6,5,493055.00000000006,"(32, 13)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
6,6,472511.0,"(36, 10)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
6,7,308159.0,"(36, 19)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
6,8,472511.0,"(37, 12)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
6,9,493055.00000000006,"(35, 9)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
7,0,513598.0,"(38, 19)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
7,1,575230.0000000001,"(14, 34)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
7,2,287614.00000000006,"(27, 35)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
7,3,575230.0000000001,"(39, 16)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
7,4,513598.0,"(34, 20)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
7,5,575230.0000000001,"(31, 13)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
7,6,554686.0,"(36, 9)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
7,7,390334.0,"(37, 19)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
7,8,554686.0,"(36, 12)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
7,9,575230.0000000001,"(34, 9)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
8,0,595773.0,"(38, 18)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
8,1,657405.0000000001,"(13, 34)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
8,2,328701.00000000006,"(27, 36)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
8,3,657405.0000000001,"(40, 16)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
8,4,595773.0,"(35, 20)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
8,5,657405.0000000001,"(32, 13)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
8,6,636861.0,"(36, 10)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
8,7,472509.0,"(36, 19)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
8,8,636861.0,"(37, 12)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
8,9,657405.0000000001,"(35, 9)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
9,0,677948.0,"(39, 18)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
9,1,739580.0000000001,"(12, 34)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
9,2,369788.00000000006,"(27, 35)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
9,3,739580.0000000001,"(40, 15)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
9,4,677948.0,"(36, 20)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
9,5,739580.0000000001,"(32, 14)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
9,6,719036.0,"(37, 10)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
9,7,554684.0,"(37, 19)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
9,8,719036.0,"(37, 11)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
9,9,739580.0000000001,"(35, 10)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
10,0,760123.0,"(38, 18)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
10,1,821755.0000000001,"(12, 33)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
10,2,410875.00000000006,"(28, 35)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
10,3,821755.0000000001,"(40, 14)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
10,4,760123.0,"(36, 19)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
10,5,821755.0000000001,"(33, 14)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
10,6,801211.0,"(38, 10)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
10,7,636859.0,"(38, 19)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
10,8,801211.0,"(37, 12)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
10,9,821755.0000000001,"(36, 10)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
11,0,842298.0,"(37, 18)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
11,1,903930.0000000001,"(11, 33)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
11,2,451962.00000000006,"(28, 36)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
11,3,903930.0000000001,"(40, 15)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
11,4,842298.0,"(36, 20)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
11,5,903930.0000000001,"(33, 15)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
11,6,883386.0,"(38, 11)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
11,7,719034.0,"(37, 19)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
11,8,883386.0,"(36, 12)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
11,9,903930.0000000001,"(35, 10)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
12,0,924473.0,"(37, 17)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
12,1,986105.0000000001,"(12, 33)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
12,2,493049.00000000006,"(27, 36)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
12,3,986105.0000000001,"(40, 14)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
12,4,924473.0,"(35, 20)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
12,5,986105.0000000001,"(34, 15)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
12,6,965561.0,"(39, 11)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
12,7,801209.0,"(38, 19)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
12,8,965561.0,"(35, 12)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
12,9,986105.0000000001,"(36, 10)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
13,0,1006648.0,"(37, 18)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
13,1,1068280.0000000002,"(12, 34)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
13,2,534136.0000000001,"(28, 36)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
13,3,1068280.0000000002,"(40, 13)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
13,4,1006648.0,"(34, 20)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
13,5,1068280.0000000002,"(34, 16)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
13,6,1047736.0,"(38, 11)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
13,7,883384.0,"(37, 19)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
13,8,1047736.0,"(36, 12)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
13,9,1068280.0000000002,"(35, 10)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
14,0,1088823.0,"(36, 18)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
14,1,1150455.0000000002,"(12, 35)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
14,2,575223.0000000001,"(27, 36)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
14,3,1150455.0000000002,"(39, 13)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
14,4,1088823.0,"(34, 19)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
14,5,1150455.0000000002,"(33, 16)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
14,6,1129911.0,"(38, 10)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
14,7,965559.0,"(38, 19)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
14,8,1129911.0,"(36, 13)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
14,9,1150455.0000000002,"(35, 9)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
15,0,1170998.0,"(36, 17)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
15,1,1232630.0000000002,"(13, 35)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
15,2,616310.0000000001,"(28, 36)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
15,3,1232630.0000000002,"(39, 14)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
15,4,1170998.0,"(34, 20)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
15,5,1232630.0000000002,"(33, 15)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
15,6,1212086.0,"(37, 10)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
15,7,1047734.0,"(37, 19)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
15,8,1212086.0,"(36, 12)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
15,9,1232630.0000000002,"(36, 9)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
16,0,1253173.0,"(37, 17)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
16,1,1314805.0000000002,"(13, 34)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
16,2,657397.0000000001,"(28, 35)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
16,3,1314805.0000000002,"(40, 14)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
16,4,1253173.0,"(34, 19)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
16,5,1314805.0000000002,"(33, 16)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
16,6,1294261.0,"(36, 10)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
16,7,1129909.0,"(37, 18)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
16,8,1294261.0,"(36, 13)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
16,9,1314805.0000000002,"(35, 9)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
17,0,1335348.0,"(37, 18)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
17,1,1396980.0000000002,"(13, 35)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
17,2,698484.0000000001,"(28, 34)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
17,3,1396980.0000000002,"(40, 13)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
17,4,1335348.0,"(34, 20)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
17,5,1396980.0000000002,"(34, 16)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
17,6,1376436.0,"(36, 11)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
17,7,1212084.0,"(36, 18)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
17,8,1376436.0,"(36, 12)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
17,9,1396980.0000000002,"(34, 9)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
18,0,1417523.0,"(38, 18)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
18,1,1479155.0000000002,"(14, 35)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
18,2,739571.0000000001,"(27, 34)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
18,3,1479155.0000000002,"(39, 13)",5,10,50,"[0, 10, 30, 50, 100]","[0, 0.3, 0.3, 0.35, 0.6]",5
